ENTREZID,SYMBOL,GENENAME,MCL1.DG,MCL1.DH,MCL1.DI,MCL1.DJ,MCL1.DK,MCL1.DL,MCL1.LA,MCL1.LB,MCL1.LC,MCL1.LD,MCL1.LE,MCL1.LF
100503073,Gm19537,predicted gene, 19537,-2.14346178175305,-4.13889074438023,-4.17614320426599,-3.27731495136358,-3.15672864582978,-2.27324130632906,-2.3425108026956,-0.93458578530427,-3.89667964237425,-2.5357883904888,-0.316888237100593,0.321779489597837
227326,Gpr55,G protein-coupled receptor 55,-4.25893899917299,-2.55392824365908,-1.6736428637368,-3.27731495136358,-2.01922512207985,-2.63581138571377,-2.63201741989059,-2.18834237755005,1.93621037179049,0.0831214421556931,-2.38727756499199,-3.13765212903946
12778,Ackr3,atypical chemokine receptor 3,7.13319950687696,7.27385550335946,8.23986257629328,8.37919929545506,9.0275888463114,8.7941183556395,4.3337668647715,4.24948970448108,3.3607082003184,3.12853190184564,6.09895411298902,6.45791617758387
64095,Gpr35,G protein-coupled receptor 35,1.33600759012079,0.934358237650404,-0.551652339358194,-0.741262051123372,0.0759321109604937,0.171543536343832,-0.187232577217691,0.740574524388464,3.28322944764068,2.66248123664747,0.0456818422841148,-0.330297206981857
71874,2310007B03Rik,RIKEN cDNA 2310007B03 gene,2.69137387672666,2.78789940866599,1.05907325742804,0.590581512629073,-5.47865674071714,-3.85820380705022,1.87753767817255,2.31578904855806,3.33534148015997,3.70942473825775,-3.1242431591582,-4.72261462976062
227394,Slco4c1,solute carrier organic anion transporter family, member 4C1,-5.84390149989415,-2.91649832304379,-5.76110570498714,-4.01428054552979,-5.47865674071714,-5.44316630777138,-2.3425108026956,-3.56685400080378,-0.196239924233158,-0.819581356489392,2.3020215955439,2.12287542118376
329217,Panct2,pluripotency-associated noncoding transcript 2,-5.84390149989415,-5.72385324510139,-5.76110570498714,-3.27731495136358,-2.30873173927483,-2.63581138571377,-0.516540202470651,-1.64085458224756,1.11827069909172,2.1567025745368,4.17649071346004,4.39372933147685
64435,Fcamr,Fc receptor, IgA, IgM, high affinity,-4.25893899917299,-5.72385324510139,-2.95375078292954,-4.01428054552979,-5.47865674071714,-3.12123821288401,-1.89505182572438,-1.80131925444081,0.540725669933048,0.539499736815437,3.3835514810405,3.16612861913764
93672,Il24,interleukin 24,3.46671128176538,5.03019912242753,4.1532794271683,4.1167189440042,2.73566238008362,2.1190761164497,0.673791009633498,1.70367494157693,4.42073297139062,4.13461495389748,0.244990650507522,-0.815724034152098
213006,Mfsd4a,major facilitator superfamily domain containing 4A,3.47124806236215,3.37154377769117,3.55404385726916,3.729431881077,3.43722263811863,3.20429211868354,3.44835599657343,3.58085972154837,3.65021481751339,3.50547962788293,6.07624680827919,6.19699360884264
213417,Klhdc8a,kelch domain containing 8A,-1.75643865864381,-1.20029128904438,0.347418751791025,-0.645046735864069,-1.57176614510863,-1.74272658963028,0.501838326844203,0.981582623892259,2.43124719313456,1.42504101223052,-1.00876594173826,-0.330297206981857
329252,Lgr6,leucine-rich repeat-containing G protein-coupled receptor 6,7.03127188703324,6.86556383066722,7.1661166977375,6.94596278117466,6.58440122290635,6.64595309014379,5.21138025209255,5.13843278946869,5.70509114603346,4.93414408758395,1.01871479468385,1.2546652937393
13924,Ptprv,protein tyrosine phosphatase, receptor type, V,4.08535690874283,2.83456746816727,3.29146234581701,2.26494309840334,1.39170797886626,1.42719841181203,4.79704054970319,4.28739105341634,5.99155624058212,5.44557502014405,2.98428129761997,2.74499092032238
26878,B3galt2,UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2,-2.14346178175305,-3.40192515021403,-2.06066598684605,-4.01428054552979,-3.89369423999599,-3.12123821288401,-3.48001432644554,-5.88878209569114,-2.6742872210378,-3.75818081182525,0.0456818422841148,0.321779489597837
17970,Ncf2,neutrophil cytosolic factor 2,-1.75643865864381,-1.20029128904438,-0.716711585628691,-0.844355544087475,-3.89369423999599,-2.27324130632906,-0.444390416714816,-0.107422382166486,2.15498247744824,2.26418700120321,-0.316888237100593,-1.02217491161952
74091,Npl,N-acetylneuraminate pyruvate lyase,-0.115981045330947,1.04433107967554,0.467712985508737,1.24624700469343,-0.12110473609906,-1.53627571216286,-4.21697992061174,-1.80131925444081,1.73752637736676,2.27890850690997,-1.53928065843704,-0.635151788510277
67792,Rgs8,regulator of G-protein signaling 8,-2.38446988125685,-1.47592573165781,0.648285231150557,-0.55484892689249,-2.30873173927483,-3.12123821288401,-5.8019424213329,-3.56685400080378,4.92880920840859,5.02427143870042,2.16115905970405,2.39632644296289
30935,Tor3a,torsin family 3, member A,4.16592711747396,4.1480519925578,4.41257143131628,4.64987040646278,4.7222418643213,4.28305185156082,4.33632937883932,4.33642534125236,3.08441189507569,3.67087715776853,6.91604656186752,6.89163509792878
21960,Tnr,tenascin R,-1.08901399773068,-2.0234135269603,-2.06066598684605,-2.42931804480863,-2.67130181865954,-1.19523879432779,-1.71447958008256,-1.49646467291238,-5.48164214309541,-3.75818081182525,2.97027443962609,2.95686546974483
100503816,Gm16548,predicted gene 16548,1.70299295999349,1.74375230498161,-1.6736428637368,-1.5117802050006,-1.57176614510863,-1.05084888499262,-0.310089325003225,0.0884978278087713,-3.89667964237425,-2.17321831110409,-0.461278146435768,0.321779489597837
100039795,Ildr2,immunoglobulin-like domain containing receptor 2,3.8651823126562,3.32871480570276,1.97360391523869,1.71363990903341,0.0131963556125309,-0.31388329082641,-0.187232577217691,0.378004445003756,0.0102109532342686,-0.213860295601438,-3.1242431591582,-3.13765212903946
15365,Hmga2-ps1,high mobility group AT-hook 2, pseudogene 1,-0.889705189507271,-0.0514279031298954,0.121537344374697,-0.469960029305977,-3.15672864582978,-1.74272658963028,0.501838326844203,1.51209734059104,1.79448226217883,1.42504101223052,-0.621742818629014,-2.40068653487325
69428,1700016C15Rik,RIKEN cDNA 1700016C15 gene,-4.25893899917299,-5.72385324510139,-3.43917761009978,-2.79188812419334,-3.89369423999599,-5.44316630777138,-0.375677666630801,-0.844387976332692,0.0102109532342686,0.0831214421556931,-4.70920565987935,-3.13765212903946
72978,Cnih3,cornichon family AMPA receptor auxiliary protein 3,-2.14346178175305,-2.0234135269603,1.83135133228094,0.908551593947752,-3.15672864582978,-1.35570346652104,-1.27838046527589,-3.08142717363354,-5.48164214309541,-5.34314331254641,-0.0653494701046289,0.135366365366955
214791,Sertad4,SERTA domain containing 4,4.85393485806823,4.64574410117729,5.71412107275512,5.48090826336314,5.53884766039227,5.82068971182471,5.40323990489574,5.41214239528516,6.44576546985363,6.08364558204916,3.48555119454289,3.43220347929149
237256,Zc3h12d,zinc finger CCCH type containing 12D,-0.417636745192048,-1.63639040385105,-0.033185250423945,0.509281410527225,1.15069987936247,0.785652382724504,-5.8019424213329,-2.18834237755005,-0.958080187038393,0.0144086920716788,2.40973541284415,2.55350977551362
215798,Adgrg6,adhesion G protein-coupled receptor G6,5.48196608068127,5.45294323304621,5.60466993033912,5.69709963844195,5.7722337950062,5.76933007742257,4.70882174658499,4.35081643355798,3.81985405188714,3.95835288243614,1.22153167768353,0.892095214354591
14219,Ctgf,connective tissue growth factor,8.665811659184,9.01471406273954,11.5597565293506,11.7154198499234,9.318143368758,9.89093235728591,5.95836170395348,6.13393247735361,8.58772370524205,9.25298819407581,1.70018527625835,2.21989987557862
67719,2310057J18Rik,RIKEN cDNA 2310057J18 gene,-5.84390149989415,-5.72385324510139,-5.76110570498714,-5.59924304625094,-3.89369423999599,-5.44316630777138,-4.21697992061174,-3.08142717363354,-3.15971404820804,-5.34314331254641,2.25657862478273,2.79308520852343
633979,Ak9,adenylate kinase 9,-1.93701090428563,-0.968965742937922,-3.43917761009978,-1.5117802050006,-2.01922512207985,-1.74272658963028,-5.8019424213329,-5.88878209569114,-5.48164214309541,-2.5357883904888,0.963219682092142,0.892095214354591
66859,Slc16a9,solute carrier family 16 (monocarboxylic acid transporters), member 9,-2.38446988125685,-1.33153582232263,0.925394822196074,1.43417995528651,0.997076690249254,1.42719841181203,-1.04705491916943,-0.93458578530427,-0.726754640931937,0.384777142016794,3.77057460414975,4.00189922335933
192734,Lrrc75b,leucine rich repeat containing 75B,6.30679778885039,5.93212461738555,6.3704297636892,6.43383575987968,6.58978567530868,6.59746589279088,3.76220706865283,3.61702945822845,2.37010689832065,2.6957756767459,5.35013880094507,6.06120212955956
14598,Ggt1,gamma-glutamyltransferase 1,6.73234662994911,6.55604747070137,6.5588486056998,6.58656156885751,6.43759595809507,6.39406739256771,5.19311804569982,5.52643150307414,4.22399024426601,4.34160530787522,7.24389949071199,7.35453488582912
70377,Derl3,Der1-like domain family, member 3,-0.171476157922651,0.719090250747337,-0.716711585628691,-0.645046735864069,-0.269203375088194,0.229259034200119,1.06842229825051,1.6269177425929,2.18369377408977,1.69027968899105,5.44434637182876,5.21843297657996
66548,Adamtsl5,ADAMTS-like 5,1.63991427737011,1.49531527536077,0.648285231150557,1.00066979593618,1.95597148691958,2.25032064972795,-4.21697992061174,-2.18834237755005,-3.15971404820804,-2.17321831110409,1.89070718230777,2.07180123658949
319586,Celf5,CUGBP, Elav-like family member 5,-0.799507380535693,-0.366301240483307,-0.0886803630156486,0.283400003110897,0.629867716061025,0.48757102979151,-2.10150270319181,-1.49646467291238,-3.15971404820804,-2.5357883904888,0.148775335248219,-0.474687116317031
13611,S1pr4,sphingosine-1-phosphate receptor 4,-0.558499281031898,-0.438451026239142,-4.17614320426599,-1.69235245064243,-1.23072922727356,-1.05084888499262,-2.63201741989059,-3.56685400080378,-3.15971404820804,-2.17321831110409,0.0456818422841148,0.231581680626259
14676,Gna15,guanine nucleotide binding protein, alpha 15,1.57395101499175,1.14651147448201,0.542675043189959,1.24624700469343,1.81596400817448,2.4210198368829,0.607448514804803,0.931396866724042,0.0729467085822311,0.211445539131233,4.33791825223467,4.58799815189891
319880,Tmcc3,transmembrane and coiled coil domains 3,5.83073216187312,6.65308607651845,5.91969332958584,6.12569707221142,5.11099440579764,5.20159128474488,5.57364009115761,6.03640142374306,6.62851487585866,6.80247046296698,9.523440108728,9.15668143063237
21664,Phlda1,pleckstrin homology like domain, family A, member 1,7.02627053921607,7.51201140598064,7.15197069056767,6.83824896387441,5.8717300015957,6.00443355050857,7.31651204897747,7.97975111956872,8.66961228763362,8.58583762805608,5.22300909208903,5.19177050239483
216350,Tspan8,tetraspanin 8,4.22621944458268,3.80947648720444,1.00707861978978,1.99321399101714,0.498623182782773,0.74665825110864,5.66311374649828,5.75552486585444,0.49563778040451,0.539499736815437,3.01189352882783,3.39112753628857
74053,Grip1,glutamate receptor interacting protein 1,1.90429134969531,2.66416404024374,2.6008380687481,2.79736173493091,2.95179581094839,3.12288773039971,1.79051461593518,1.6886467323446,2.00217363416885,1.13259011841999,-1.53928065843704,-1.91525970770301
24117,Wif1,Wnt inhibitory factor 1,7.53073048639263,7.61947129113475,8.4637250393406,8.48481789569909,6.6528787279592,6.65585268324785,-2.10150270319181,-1.13389459352768,-0.35235912615044,0.14870978378327,-3.1242431591582,-3.13765212903946
17937,Nab2,Ngfi-A binding protein 2,5.37223805653099,5.13023593476918,5.31102689918009,5.41965257487071,5.51781674801608,5.51320984947829,5.44539175669583,6.00565675887112,6.14086731158793,6.12497157383169,3.82606971674145,3.27173880709824
103161,Apof,apolipoprotein F,-4.25893899917299,-4.13889074438023,-1.6736428637368,-5.59924304625094,-3.89369423999599,-0.919604351714364,1.71375741695114,1.71854821805847,2.5572768461969,2.53337363401859,5.21412182553984,5.44103504625521
67900,Mtfp1,mitochondrial fission process 1,-0.0625417863694865,-0.514399879472441,-0.206516853309507,-0.955386856476219,-1.23072922727356,-1.05084888499262,0.705852218865797,0.769429387060649,0.299717570429253,0.0144086920716788,3.1425433815367,3.66540265558452
16878,Lif,leukemia inhibitory factor,5.37223805653099,5.57935670384338,7.2408302081365,7.14327692541035,3.74775545207164,3.15302344837303,8.98906780377256,9.0036184176111,8.60507462663729,9.28079531729877,6.31524146416129,5.75413157417885
380684,Nefh,neurofilament, heavy polypeptide,-0.0110114857294045,-0.438451026239142,-2.30167408634985,-2.42931804480863,-1.77821702257605,-1.53627571216286,-1.15808623155817,-0.531230091073062,-0.124090138477323,-0.38894700215953,-3.1242431591582,-2.40068653487325
22373,Wap,whey acidic protein,0.0868358376687402,0.579927503075712,7.26386077888663,7.71009119115002,9.23725164067038,9.19769995631719,6.1742636688157,6.23824494731345,12.120483995172,13.2654039062741,16.566481812236,16.4707585249687
100041311,Gm11978,predicted gene 11978,-4.25893899917299,-4.13889074438023,-4.17614320426599,-4.01428054552979,-5.47865674071714,-3.85820380705022,-3.48001432644554,-4.30381959496999,-5.48164214309541,-3.75818081182525,0.64834634473873,0.321779489597837
432530,Adcy1,adenylate cyclase 1,0.264622956884023,0.751880185865007,1.05907325742804,1.1422239401502,-0.620675745589572,-1.53627571216286,0.175337502167017,0.301042463188872,-0.726754640931937,-1.09521579910282,2.16115905970405,2.47705771507575
68585,Rtn4,reticulon 4,8.16741312540292,8.79535298515837,9.36321758293624,9.43757448286797,9.21008531245564,8.81679757960393,8.44234707680236,8.68421412288616,8.98704553175738,9.1257988619835,6.59171883109695,6.48866531772139
15122,Hba-a1,hemoglobin alpha, adult chain 1,2.60318172631551,2.28177130409249,0.216174218512772,0.667543494443958,-0.524460430330269,-0.398772188412923,4.10344458368523,3.49276085549344,1.93621037179049,0.923643228148496,-2.38727756499199,-0.635151788510277
214112,Nipal4,NIPA-like domain containing 4,3.99056955009008,4.22597346565772,5.68131948834446,5.77633946623956,5.38939411302801,5.17980063701913,-2.63201741989059,-2.18834237755005,-2.02221052445811,-1.09521579910282,-4.70920565987935,-4.72261462976062
21414,Tcf7,transcription factor 7, T cell specific,5.99333220044494,5.98221102223358,5.34807199836813,4.93894588580148,4.0930959027864,3.93404422261718,2.92257143178705,2.61504364230461,2.56820640635516,2.72831905001022,-2.38727756499199,-3.13765212903946
30805,Slc22a4,solute carrier family 22 (organic cation transporter), member 4,0.599041995954582,0.719090250747337,2.12763754391111,2.88859698757211,1.77873110197551,1.09599250333665,3.06533631837676,3.31823222448639,3.95922702451546,3.9720062497099,0.905504184235855,1.00530582480258
52570,Ccdc69,coiled-coil domain containing 69,-0.889705189507271,-1.20029128904438,-1.6736428637368,-1.89880332810985,-1.3911938994668,-2.27324130632906,-1.15808623155817,-1.13389459352768,-0.837785953320682,-1.64270359440531,2.03226132652179,2.51579010956446
69864,1810065E05Rik,RIKEN cDNA 1810065E05 gene,-3.03654657783654,-5.72385324510139,-2.95375078292954,-4.01428054552979,-3.89369423999599,-2.63581138571377,0.264146769124873,0.905633770658961,0.893397288251519,3.20760347283684,4.87387710762358,4.75918480190514
109342,Slc5a10,solute carrier family 5 (sodium/glucose cotransporter), member 10,-1.08901399773068,-0.679459125742938,-1.00621820282368,-1.5117802050006,-0.524460430330269,-1.19523879432779,-1.55401490788931,-0.93458578530427,-1.39417930184507,-1.88371169390911,-4.70920565987935,-4.72261462976062
104709,Pik3r6,phosphoinositide-3-kinase regulatory subunit 5,-0.229191655778938,-0.366301240483307,-1.85421510937863,-1.89880332810985,-0.723769238553675,-1.53627571216286,-3.48001432644554,-1.36522013963413,-3.89667964237425,-3.02121521765904,-0.621742818629014,0.0322728724028518
23801,Aloxe3,arachidonate lipoxygenase 3,0.842599027289072,2.47090360932086,3.69216492902348,3.54796187869128,2.65576957950378,2.1492907294967,2.70981023243448,3.31823222448639,3.4870246500998,3.85898051128406,0.905504184235855,0.321779489597837
100503361,Tmem95,transmembrane protein 95,3.88911382179182,3.82496866335736,2.57428464970678,2.98195753567401,1.92222269556504,1.52261797689071,1.80538789241671,2.16106645375942,-0.0553773883933083,-0.0577410936841566,-3.1242431591582,-3.13765212903946
216858,Kctd11,potassium channel tetramerisation domain containing 11,7.75263770400319,7.56227129643198,6.54865483974248,6.68471344141417,6.09640972386151,5.78745462535849,6.59653408011636,6.67846100958829,5.4674550126338,5.85099792631673,2.70864685500654,2.43725670701777
216859,Acap1,ArfGAP with coiled-coil, ankyrin repeat and PH domains 1,-0.634448134265196,-0.594570228156424,-0.269252608657469,-0.645046735864069,-1.3911938994668,-1.98373468913408,-0.247353569655262,0.0884978278087713,-1.78120242495431,-1.43625271693789,1.07215405364531,1.2546652937393
11685,Alox12e,arachidonate lipoxygenase, epidermal,2.7963434363282,1.99724594360579,1.60521650925867,1.31962019102365,-1.23072922727356,-0.688278805607908,6.11431027747931,5.62346454713803,4.08631393232006,3.85407338056365,-1.00876594173826,-0.474687116317031
11687,Alox15,arachidonate 15-lipoxygenase,0.756011342292982,-0.594570228156424,-0.716711585628691,0.0731822957205517,-3.89369423999599,-2.27324130632906,2.22596357523699,2.55000975688712,2.14040967636097,1.98777356556821,-3.1242431591582,-1.5526896283183
380714,Rph3al,rabphilin 3A-like (without C2 domains),2.8320555330476,2.9379248526706,1.29417673051405,1.49878903670958,2.84777274640516,2.6389827335825,2.11094691489706,2.13912390087874,2.35756164500154,2.33633678695904,5.01701249945284,5.05381840268412
100504178,Dhrs13os,dehydrogenase/reductase (SDR family) member 13, opposite strand,0.814309982857649,1.3314291903998,2.27781328430516,2.06609287093423,2.18667917646803,2.13426252026437,-0.672659404387933,-0.679328730062196,-1.57475154748689,-2.5357883904888,1.17343738948249,0.562787589101632
11676,Aldoc,aldolase C, fructose-bisphosphate,3.1867656363528,3.75794618656436,3.87370534518457,3.5581038891119,4.06243987463238,4.05068914146945,7.11747960300215,7.36403114630187,7.60598643944306,7.59257424681354,10.0875944495958,10.3135160448015
66330,1700020L24Rik,RIKEN cDNA 1700020L24 gene,-0.985920504766574,-2.26442162646409,-1.11724951521242,-1.07568109019393,-1.77821702257605,-1.35570346652104,-2.10150270319181,-2.71885709424883,0.190783198876089,0.14870978378327,2.40973541284415,3.03893660268386
118453,Mmp28,matrix metallopeptidase 28 (epilysin),-0.171476157922651,-0.232000148771716,-1.85421510937863,-0.313840827388696,0.249263713846055,-0.157764088909128,-1.89505182572438,-1.64085458224756,0.540725669933048,1.0662476235913,3.93825276657557,4.3568701540662
100034251,Wfdc17,WAP four-disulfide core domain 17,-4.25893899917299,-5.72385324510139,-4.17614320426599,-2.79188812419334,-0.955094784660131,-1.53627571216286,-1.89505182572438,-1.80131925444081,0.133067701019802,2.52104283210788,6.8658608046993,6.97912500891373
628813,Gm11437,predicted gene 11437,-4.25893899917299,-5.72385324510139,-3.43917761009978,-4.01428054552979,-5.47865674071714,-5.44316630777138,-5.8019424213329,-3.56685400080378,-3.15971404820804,-5.34314331254641,0.576196558982895,0.703650124941481
12351,Car4,carbonic anhydrase 4,-0.985920504766574,-0.769656934714515,-1.6736428637368,-1.5117802050006,0.788129799977758,0.389723706393365,-2.10150270319181,-1.64085458224756,0.401000906266435,1.98777356556821,7.70362878023992,7.06976898517457
17523,Mpo,myeloperoxidase,-0.889705189507271,-0.968965742937922,-0.716711585628691,-0.172978291548846,-0.43426262135869,-0.688278805607908,-5.8019424213329,-4.30381959496999,-3.15971404820804,-5.34314331254641,-1.00876594173826,-0.474687116317031
76113,Lpo,lactoperoxidase,1.8355785996113,0.934358237650404,0.925394822196074,0.740606956633681,1.23558877694898,1.47569692950322,-1.89505182572438,-1.03080110056357,3.59784264073141,4.11423756652613,7.45287091049496,7.22538750121705
18121,Nog,noggin,1.27503957282936,0.990392272564732,2.23324773187171,1.96299937797013,0.302702972807516,0.338193405753283,-1.15808623155817,-0.844387976332692,0.0729467085822311,0.846681246333612,-1.90185073782175,-2.40068653487325
77914,Krtap17-1,keratin associated protein 17-1,0.13337842360577,0.425893874403291,1.35783536773636,1.80163639003124,3.01719828617003,2.86517272236803,-0.247353569655262,0.219742361087024,-0.837785953320682,-1.09521579910282,-4.70920565987935,-4.72261462976062
107656,Krt9,keratin 9,-0.229191655778938,-0.968965742937922,-0.334840950285046,0.182116667273716,-0.43426262135869,0.229259034200119,-4.21697992061174,-3.56685400080378,-0.437248023736953,0.765381144231764,-4.70920565987935,-3.13765212903946
16664,Krt14,keratin 14,11.8386748149154,12.1091665286637,12.0358654618997,12.4137687808514,12.2559271991254,11.9841056096574,4.06379084951886,5.07339093541856,7.75092868226158,8.0798412464793,3.95257243789263,3.48195651448859
73635,Ptges3l,prostaglandin E synthase 3 like,1.71834092432693,1.82304121478625,2.40380122168854,2.14894980333852,2.33512445049989,2.44557694112688,1.41722609912926,1.57882345439185,0.246278311467793,0.539499736815437,3.63509024803646,3.72446859644904
12006,Axin2,axin 2,4.6589303041726,4.14496930967361,2.48206827848581,2.27727390031406,1.66089461168165,2.35773359214893,1.6656631287501,1.1446409058463,1.3127737232547,1.42504101223052,-1.24977404124206,-1.91525970770301
16518,Kcnj2,potassium inwardly-rectifying channel, subfamily J, member 2,4.51474970099874,4.04267566349747,4.35393794517457,4.48157448135738,5.15887381080817,5.44937650887718,0.128794916229987,-0.396928999361471,-1.23371462965182,-1.25568047129607,1.97729486730386,2.24316965490147
217294,BC006965,cDNA sequence BC006965,2.90764255919495,2.95914133858029,4.46891473071849,4.64274010344339,4.64675672976617,4.79404365298365,4.56765492494578,4.6180213421045,6.04240977562242,6.00613791627105,2.5481821828133,2.04556969501631
217333,Trim47,tripartite motif-containing 47,5.09494295757202,4.6544416108105,4.48325813013337,4.81332680055427,5.72040208293588,5.32584501332564,6.33023595958265,6.17495002450577,5.04093938815942,5.07786954323282,2.52919907944573,2.55350977551362
634720,Gm11735,predicted gene 11735,-5.84390149989415,-5.72385324510139,-5.76110570498714,-5.59924304625094,-3.89369423999599,-5.44316630777138,-5.8019424213329,-5.88878209569114,-5.48164214309541,-5.34314331254641,0.717059094822744,0.831974221917021
58251,Cep295nl,CEP295 N-terminal like,0.178466313134308,0.342235945356382,1.29417673051405,1.08725748093227,0.788129799977758,0.48757102979151,-1.04705491916943,-0.844387976332692,1.95298608454132,2.66248123664747,-0.316888237100593,-1.02217491161952
56745,C1qtnf1,C1q and tumor necrosis factor related protein 1,3.20322241221988,3.06078160045613,3.68804294038829,3.45332500455321,2.17239495046178,2.59575268152093,6.40781553524849,5.82589273161686,6.88768255931193,6.76112781639049,2.3242173416581,1.68677630637709
12409,Cbr2,carbonyl reductase 2,5.85523712538177,5.93033522795815,7.69203629498649,7.72000568656656,7.86993311173164,7.7244086442168,6.8475383176357,6.33491798029516,6.04338920202859,6.10961271648609,3.67017270719191,3.39112753628857
111241,Hmga1b,high mobility group AT-hook 1B,5.97587843194433,6.78715810778085,6.50069540220816,6.22053688558754,5.13697289625095,4.58887941915943,7.42552310816878,7.77510951537582,7.55401612919866,7.53049304396165,5.11575308064917,4.60156591685812
12516,Cd7,CD7 antigen,-3.03654657783654,-1.47592573165781,-0.716711585628691,-2.13981142761365,-3.89369423999599,-3.85820380705022,-4.21697992061174,-3.08142717363354,-2.02221052445811,-5.34314331254641,0.0456818422841148,0.486838735868333
627110,Tubb2a-ps2,tubulin, beta 2a, pseudogene 2,3.05394395611137,2.77997249289436,1.73874018209606,1.61992547421122,2.50433683397717,2.44557694112688,3.50867036032663,3.46656900073367,4.03602724503841,4.48181542798212,1.82995315122868,1.4672099291194
217410,Trib2,tribbles pseudokinase 2,3.0659915838759,3.2676686009743,2.97021332603792,2.41756524143561,2.21483021678218,2.46972302845858,5.16600428447981,5.45606858825185,6.0801231205323,5.60449362540542,2.91284615957702,2.57200611913101
68775,Atp6v1c2,ATPase, H+ transporting, lysosomal V1 subunit C2,2.80355692656077,3.04763622439921,4.13825121793597,3.49086937341334,1.59815885633369,1.83295809750286,4.49841013899532,4.95749181565876,7.33514153628315,7.69731765841018,4.81631514921572,4.7470271874789
